payment_id,customer_id,product_id,order_id,amount,payment_date,payment_type
01HR88GS2TEE7ZVMDVBFYT8K0Q,01HR877T3ZSV7V4XZCW7DJ0JPG,766,01HR879PQNK2032FRSCG7J1EDF,261.69,21/11/2011,cash
01HR88GS2VM2SQD7D3ME69J4DH,01HR877T3N5BS5FV2BSYBQS7G8,830,01HR879PSJE9K7X2R156HK1W2X,2000.0,14/05/2013,cash
01HR88GS2XECMMC06DK611RKVJ,01HR877TC5KKBBY8B1YXW9K1ZY,391,01HR879PS1PNR5EE2P2N998XHN,1158.61,26/09/2021,cash
01HR88GS2YAMPAVE2E6XFBR391,01HR877T4M63Y9WYG2BBHCVBBH,264,01HR879PRP7PT5BJTVHXZAY4X0,357.43,23/07/2018,card
01HR88GS30BG0C04M3RAXSM6YZ,01HR877T8NK99KV931A9GHYB4Q,920,01HR879PT9KWBGA57BVEK7T5XS,2000.0,28/01/2015,card
01HR88GS34K7MD6AVE801FAAPS,01HR877TA4SEKNK3PHK5R7Z4MK,478,01HR879PSC6Y6DZD2FH83M77RS,596.61,03/10/2023,card
01HR88GS365ZZAQ4HST85AEQ24,01HR877T2VCJHVMP76SARK4BF5,588,01HR879PT4ZGEYB6N2P614NRGX,759.8,16/04/2010,card
01HR88GS38N19Z5NWGC7YWTMZC,01HR877T5A271G8PMX0KD7ZMBN,576,01HR879PS511SYV64Q80AYFC1N,2000.0,18/11/2012,card
01HR88GS3AK0TWA9TQKVTHC844,01HR877TA7Z6R8QRG31THZXWZ7,880,01HR879PRFNXBTQ8FENHPF0D1Y,994.57,07/10/2011,card
01HR88GS3B96H3QRFMQV8S60NM,01HR877T8XEP6HBH0BPMCT5ETJ,220,01HR879PCVYPB8CE8MBZVBMAK1,2000.0,05/11/2021,cash
01HR88GS3DQWDP69AD33FM34T9,01HR877T38WP8DKR6Q8QKK6RH7,518,01HR879PT6XSVHYMW1C6EJPSPQ,2000.0,25/11/2016,cash
01HR88GS3FNXBYCRWRSRMCN3H3,01HR877TBH2HJ0Q4V0FDAQXCBE,63,01HR879PQPSHZPAFPKPDE69FSR,2000.0,05/12/2018,cash
01HR88GS3GCG27G3VZ8JVDZDY7,01HR877T2687N9EYF3PE32Z7VX,727,01HR879PDDZ47AD7XTZ129Q605,2000.0,19/11/2013,cash
01HR88GS3J73H366XNDA89WT7C,01HR877T2T5RFHV8QYKGNKK1BF,672,01HR879PEN7AWBCNA7Z9DMKSFX,850.37,24/09/2017,cash
01HR88GS3K8KMRE5ZY8W2P5860,01HR877T3TG7SXNKS9RCBHPZN7,487,01HR879PR11VZVSWCYMP3323EH,2000.0,23/11/2021,card
01HR88GS3NYDNXQ0653SW3SA8V,01HR877T2XJN7CF4BMRP6NA67K,620,01HR879PQMKX1J1CGR9YYS4SGR,63.33,01/02/2013,card
01HR88GS3QDDMZXH1QY2811VT2,01HR877T8J97X6PAW3A0V036JJ,482,01HR879PS4CTQ7RCGY9H5FNQNV,2000.0,04/09/2017,card
01HR88GS3RZ7PBAN72ZSZKGP66,01HR877TBCGCF5HJB8NGA1M20K,248,01HR879PQXTCY0C68WBF9N8KPT,2000.0,09/12/2012,card
01HR88GS3T47KWPY9QM9PWDHF4,01HR877T71H3WPV65Y6ZAD17DX,917,01HR879PV008J1N6K6FT57DB6J,2000.0,17/12/2014,card
01HR88GS3WYBZX2BA8EYY31A4N,01HR877T8HVZY7B4A99B6M42D3,626,01HR879PRPFND3T304T7WQYHN2,2000.0,07/09/2014,cash
01HR88GS3XBAQ5BK01DJDJAD44,01HR877T8RJR83JQQE0ENPAC2P,422,01HR879PTE24R17X02JFJEPPN7,2000.0,05/04/2012,card
01HR88GS3ZQFWGZC3HFH0M636G,01HR877T3B5VAC8SQXPRCRH9YJ,151,01HR879PDN7SJGME95AQGJQYDB,2000.0,27/10/2012,card
01HR88GS411Y0NZWM6285WJBVE,01HR877T1083F7HAM2TAXD0Q5C,657,01HR879PR9E0MSTB8FMSH34Q89,457.58,29/08/2011,cash
01HR88GS42PYETDE16P4VWACH6,01HR877T6YQHYTNA74YWDZTNNQ,756,01HR879PSXPX7GYQF7Y6R5HKSP,2000.0,25/12/2014,card
01HR88GS44M7J56YYJ9CDG20X2,01HR877T43V79R1JFSK9Z7XA79,218,01HR879PRNJS603KFXJWTVTCTX,1452.38,21/10/2014,cash
01HR88GS45K63W3S7HKQCBQPQ0,01HR877TBBZDG583RHVGDCT41J,569,01HR879PSMFF15G48HN264TY3R,145.44,23/03/2010,cash
01HR88GS46MFJPBKJVQ4WJ829A,01HR877T361F83PSMQ9S0NV7PG,397,01HR879PR7MWMW58SBY5M6X1Y8,387.92,04/08/2018,card
01HR88GS48ZFS3Q2877VBQEHB4,01HR877T2N3F74XBH4BQX3BS0J,590,01HR879PRV7PFYEV98GB5FSGG4,1295.73,26/04/2021,cash
01HR88GS495ZS5JWH5RYDJNZSE,01HR877T5YZDZXGYB4GAYBS8E4,269,01HR879PSHPCZ65P418T752TZV,1.0,11/10/2018,card
